Female,Male,Other,Home Mortage,Home Owner,Rent,ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
0.0,1.0,0.0,1.0,0.0,0.0,2381.0,40.0,16.0,50.0,92606.0,2.0,0.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,2382.0,33.0,9.0,49.0,94928.0,1.0,2.4,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,2384.0,63.0,39.0,52.0,90033.0,2.0,1.1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,2385.0,62.0,37.0,53.0,92028.0,2.0,2.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,2386.0,43.0,17.0,125.0,94720.0,4.0,3.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,2387.0,31.0,5.0,72.0,94542.0,3.0,1.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,2388.0,28.0,2.0,51.0,94720.0,4.0,1.8,3.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,2389.0,64.0,39.0,23.0,91768.0,3.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,2390.0,27.0,1.0,41.0,90033.0,1.0,1.9,3.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,2391.0,33.0,9.0,41.0,95814.0,3.0,2.0,1.0,108.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,2392.0,39.0,12.0,138.0,92697.0,1.0,4.66666666666667,2.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,2393.0,44.0,20.0,138.0,94143.0,2.0,3.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,2394.0,53.0,28.0,14.0,94005.0,4.0,0.8,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,2395.0,42.0,18.0,145.0,94065.0,2.0,7.9,1.0,428.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,2396.0,44.0,17.0,25.0,95064.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,2397.0,34.0,10.0,43.0,95014.0,1.0,1.7,1.0,142.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,2398.0,47.0,22.0,93.0,90266.0,1.0,0.2,2.0,309.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,2399.0,53.0,29.0,90.0,95053.0,2.0,0.3,1.0,217.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,2400.0,62.0,36.0,41.0,90245.0,2.0,1.0,3.0,154.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,2401.0,61.0,36.0,169.0,91380.0,2.0,6.1,3.0,106.0,1.0,0.0,1.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,2402.0,42.0,17.0,63.0,95814.0,2.0,2.2,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,2403.0,48.0,21.0,23.0,94720.0,3.0,0.666666666666667,2.0,95.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2404.0,38.0,13.0,140.0,90210.0,4.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2405.0,41.0,15.0,75.0,95010.0,1.0,1.5,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2406.0,57.0,32.0,13.0,94588.0,4.0,0.9,2.0,78.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2407.0,31.0,7.0,10.0,92354.0,1.0,0.5,3.0,81.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2408.0,39.0,15.0,100.0,94720.0,1.0,0.8,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2409.0,48.0,22.0,85.0,94105.0,3.0,1.1,1.0,203.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2410.0,55.0,31.0,73.0,95207.0,3.0,2.66666666666667,1.0,219.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2411.0,29.0,4.0,130.0,92630.0,2.0,6.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2412.0,47.0,22.0,65.0,91330.0,3.0,2.7,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2413.0,61.0,36.0,59.0,93118.0,4.0,1.7,1.0,148.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2414.0,60.0,34.0,31.0,91007.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2415.0,34.0,10.0,134.0,91775.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2416.0,45.0,21.0,11.0,94143.0,4.0,0.2,1.0,106.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2417.0,60.0,35.0,32.0,93611.0,1.0,0.3,3.0,80.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2418.0,25.0,0.0,53.0,90095.0,2.0,1.6,3.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2419.0,41.0,17.0,28.0,95616.0,1.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2420.0,63.0,37.0,44.0,94550.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2421.0,63.0,39.0,40.0,91304.0,1.0,0.8,1.0,118.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2422.0,43.0,19.0,40.0,94949.0,3.0,0.6,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2423.0,58.0,32.0,163.0,95014.0,2.0,0.5,1.0,400.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2424.0,50.0,25.0,82.0,91335.0,1.0,1.3,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2425.0,38.0,12.0,89.0,94583.0,4.0,1.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2426.0,54.0,30.0,78.0,92507.0,4.0,1.6,2.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2427.0,61.0,36.0,55.0,94132.0,3.0,0.9,3.0,197.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2428.0,29.0,5.0,34.0,92675.0,4.0,0.4,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,2430.0,33.0,7.0,58.0,95616.0,4.0,2.2,2.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,2431.0,25.0,-1.0,73.0,92120.0,4.0,2.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,2432.0,56.0,31.0,54.0,91380.0,4.0,2.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,2433.0,54.0,30.0,45.0,92182.0,4.0,0.9,2.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2435.0,38.0,12.0,93.0,95616.0,1.0,5.2,1.0,267.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2436.0,34.0,9.0,102.0,92115.0,4.0,2.2,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2437.0,53.0,29.0,39.0,92626.0,3.0,1.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2438.0,65.0,40.0,114.0,94608.0,4.0,3.4,2.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2439.0,62.0,37.0,29.0,91030.0,1.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2440.0,51.0,25.0,30.0,91116.0,3.0,0.6,2.0,144.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2441.0,31.0,5.0,22.0,91401.0,1.0,0.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2442.0,64.0,38.0,38.0,94305.0,2.0,0.3,1.0,186.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2443.0,39.0,15.0,41.0,90028.0,2.0,1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2445.0,60.0,35.0,38.0,94701.0,3.0,0.5,2.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,2446.0,47.0,23.0,25.0,93106.0,1.0,0.9,3.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2447.0,25.0,1.0,70.0,93010.0,4.0,2.6,1.0,218.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2448.0,44.0,19.0,193.0,95819.0,2.0,7.9,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,2449.0,51.0,26.0,42.0,92103.0,2.0,0.6,3.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,2450.0,31.0,7.0,64.0,94720.0,1.0,1.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2451.0,32.0,7.0,28.0,90034.0,4.0,1.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2452.0,51.0,25.0,119.0,93940.0,1.0,4.9,1.0,208.0,0.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,2453.0,25.0,1.0,28.0,94596.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2454.0,43.0,19.0,60.0,94104.0,3.0,2.1,3.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2455.0,54.0,29.0,23.0,93955.0,1.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2457.0,54.0,30.0,39.0,95211.0,2.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,2458.0,42.0,17.0,19.0,92115.0,2.0,0.0,3.0,85.0,0.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,2459.0,46.0,20.0,72.0,93108.0,2.0,0.8,3.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,2460.0,62.0,37.0,41.0,95060.0,3.0,0.9,3.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,2461.0,31.0,5.0,32.0,92123.0,2.0,0.3,2.0,130.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2462.0,30.0,5.0,69.0,94302.0,1.0,0.8,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2463.0,52.0,28.0,23.0,95828.0,3.0,0.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2464.0,35.0,9.0,44.0,92009.0,4.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2465.0,60.0,36.0,32.0,92407.0,3.0,0.4,2.0,165.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2466.0,58.0,34.0,25.0,90059.0,2.0,0.3,1.0,123.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2467.0,25.0,-1.0,80.0,94105.0,2.0,1.6,3.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2468.0,40.0,16.0,83.0,92350.0,1.0,0.8,2.0,230.0,0.0,1.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2469.0,49.0,23.0,133.0,94304.0,1.0,7.3,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,2470.0,43.0,18.0,89.0,92780.0,1.0,0.1,2.0,307.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,2471.0,33.0,7.0,81.0,92122.0,2.0,4.5,3.0,187.0,0.0,0.0,1.0,1.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,2472.0,36.0,11.0,44.0,91040.0,2.0,1.1,2.0,85.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2473.0,62.0,36.0,119.0,94720.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2474.0,57.0,32.0,39.0,92182.0,4.0,0.9,1.0,147.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2475.0,64.0,38.0,40.0,92122.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2476.0,52.0,26.0,79.0,95817.0,3.0,0.8,1.0,183.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2477.0,54.0,28.0,30.0,95616.0,4.0,0.7,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2478.0,40.0,14.0,179.0,90025.0,1.0,2.6,3.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2479.0,30.0,5.0,178.0,94063.0,2.0,6.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2480.0,55.0,30.0,82.0,94720.0,4.0,3.8,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2481.0,39.0,13.0,50.0,91768.0,2.0,2.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2482.0,55.0,30.0,64.0,94306.0,2.0,1.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2483.0,28.0,4.0,129.0,92115.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,2484.0,44.0,18.0,68.0,93943.0,4.0,2.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2485.0,46.0,21.0,30.0,92697.0,1.0,1.4,3.0,112.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2486.0,61.0,36.0,48.0,94025.0,3.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,2487.0,61.0,36.0,130.0,92717.0,1.0,1.3,1.0,257.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2488.0,45.0,20.0,40.0,92886.0,1.0,0.5,3.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2489.0,38.0,14.0,105.0,94708.0,2.0,1.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2490.0,29.0,3.0,41.0,92626.0,4.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2491.0,52.0,28.0,168.0,90404.0,3.0,6.5,3.0,118.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2492.0,38.0,14.0,80.0,92868.0,2.0,2.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2493.0,28.0,3.0,134.0,95929.0,2.0,3.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2494.0,34.0,9.0,49.0,94025.0,1.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2495.0,35.0,9.0,63.0,92697.0,2.0,1.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2496.0,46.0,22.0,70.0,94701.0,4.0,1.9,1.0,212.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,2497.0,63.0,37.0,32.0,93117.0,3.0,0.7,2.0,141.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2498.0,33.0,9.0,14.0,95133.0,3.0,0.9,3.0,114.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2499.0,38.0,14.0,111.0,92028.0,2.0,6.1,1.0,326.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2500.0,53.0,27.0,38.0,94105.0,4.0,2.8,2.0,144.0,0.0,1.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2501.0,28.0,2.0,121.0,92096.0,2.0,2.0,1.0,341.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2502.0,44.0,18.0,90.0,95616.0,4.0,2.6,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2503.0,58.0,31.0,178.0,92009.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2504.0,38.0,14.0,20.0,94024.0,4.0,0.4,2.0,79.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2505.0,48.0,24.0,61.0,91380.0,2.0,1.7,1.0,229.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2506.0,33.0,7.0,43.0,95929.0,4.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2507.0,65.0,41.0,39.0,94590.0,1.0,1.9,2.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2508.0,59.0,34.0,60.0,90048.0,4.0,2.1,1.0,234.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2509.0,40.0,15.0,63.0,93407.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2510.0,36.0,11.0,9.0,93401.0,4.0,0.2,3.0,81.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2511.0,62.0,38.0,52.0,95616.0,4.0,1.3,2.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2512.0,51.0,27.0,92.0,92121.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2513.0,58.0,32.0,111.0,90212.0,2.0,1.4,1.0,298.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2514.0,52.0,26.0,71.0,92037.0,1.0,1.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2515.0,41.0,16.0,25.0,92182.0,2.0,0.1,2.0,91.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2516.0,31.0,5.0,34.0,94558.0,1.0,1.9,3.0,156.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2517.0,28.0,3.0,74.0,94720.0,3.0,2.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2518.0,57.0,31.0,120.0,95616.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2519.0,61.0,37.0,50.0,95125.0,4.0,1.3,2.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2520.0,60.0,36.0,10.0,92121.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2521.0,56.0,29.0,45.0,90095.0,4.0,2.5,2.0,113.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2522.0,49.0,23.0,29.0,94551.0,4.0,1.8,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2523.0,63.0,37.0,145.0,94025.0,2.0,6.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2524.0,49.0,23.0,100.0,95403.0,2.0,6.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2525.0,49.0,25.0,24.0,95678.0,3.0,0.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2526.0,32.0,8.0,60.0,95816.0,1.0,1.2,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2527.0,26.0,1.0,50.0,95616.0,4.0,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2528.0,27.0,1.0,43.0,95120.0,3.0,1.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2529.0,57.0,31.0,79.0,91335.0,3.0,4.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2530.0,29.0,5.0,44.0,95819.0,3.0,0.1,2.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2531.0,56.0,30.0,31.0,90024.0,4.0,1.5,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2532.0,59.0,35.0,14.0,94305.0,2.0,1.0,1.0,107.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2533.0,53.0,28.0,19.0,94608.0,4.0,0.8,1.0,106.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,2534.0,54.0,29.0,111.0,93023.0,1.0,1.1,2.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2535.0,56.0,30.0,90.0,94402.0,1.0,1.9,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,2536.0,50.0,25.0,21.0,90274.0,2.0,0.7,3.0,129.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2537.0,51.0,25.0,104.0,94949.0,1.0,4.2,2.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2538.0,53.0,27.0,75.0,94303.0,1.0,1.9,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2539.0,37.0,12.0,175.0,92037.0,2.0,7.8,1.0,297.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2540.0,32.0,7.0,98.0,95929.0,1.0,4.2,1.0,171.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2541.0,49.0,23.0,41.0,95521.0,4.0,0.1,1.0,153.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2542.0,65.0,8.0,171.0,90212.0,2.0,2.2,2.0,428.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2543.0,54.0,30.0,79.0,92630.0,4.0,1.6,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2544.0,64.0,39.0,24.0,94117.0,4.0,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2545.0,58.0,34.0,90.0,95039.0,1.0,3.6,2.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2546.0,25.0,-1.0,39.0,94720.0,3.0,2.4,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2547.0,50.0,25.0,9.0,91911.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2548.0,38.0,13.0,15.0,90245.0,2.0,0.1,2.0,90.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2549.0,48.0,24.0,80.0,91343.0,1.0,2.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2550.0,41.0,15.0,63.0,95060.0,1.0,0.7,3.0,79.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2551.0,32.0,8.0,20.0,93106.0,1.0,0.5,3.0,102.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2552.0,46.0,22.0,43.0,92120.0,2.0,2.1,3.0,0.0,0.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,2553.0,39.0,15.0,65.0,95822.0,1.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,2554.0,39.0,15.0,91.0,93907.0,2.0,1.7,2.0,151.0,0.0,0.0,0.0,0.0,0.0
